Rune Grammofon 2021,1
Erstlive 008,1
Stemra,2
Mercury MG 20185,1
Dorian Discovery DIS-80149,1
psi,3
London CS 7120,1
Guvercin,1
Fledg'ling Records,1
"CD, ARCANA A320",1
HB-73031,5
Lebendige Vergangenheit,17
EMI Classics 2 06860 2,1
DL 79233,3
EMI - His Master's Voiee,1
High Fidelity,3
Columbia/Legacy C4k 87110,1
actuel 21,1
Pausa PR 7059,1
Blue Note (84177),1
LP (Archiv 2533 144),1
New World Records 2007,5
Arhoole,1
Tonar 2101 5 (CD),1
Black Box (BBM1019),1
BIS (CD 516),1
New World Records 806552- (CD),2
Marc,1
New World Records 80542-2,1
Mark,3
Columbia (JLA 16004),2
CD / JRI 112,1
CRI American Masters,1
For4Ears CD 929,1
For4Ears CD 928,1
BMG 9026-63259-2,1
Parachute,7
CD Lyrichord Discs 8038,1
CS 2091,1
Lyrichord Classical,1
Elektra/Nonesuch,6
CD / Wergo 60161-50,1
P. Tchaikovsky,1
Verve (VSP Series),1
Seon Series AY-67037,1
LP / Elektra Nonesuch,7
Wake,1
Atlantic 1395,1
FDM 36601-2,1
Naxos World,4
Prestige 7477,3
CBS Records Masterworks IM 39741,1
CreateSpace,1
Acme Music Label,2
Classic Jazz Masters,2
Columbia Historic,5
Elektra Nonesuch 9 79348-2,2
Arabesque Z6746,1
Leonarda,3
County CD-3533,5
Music Masters 01612-67133-2,1
Riverside OJC-229 (RLP-1108),1
Astrée E8821,1
Jazzpoint,1
Arista-Freedom 1007,1
CD (harmonia mundi 911701),1
CD: Deutsche Grammophon B0001858-02,1
Altura,2
KBQ Arts,1
Monmouth,1
Capitol T 1524,1
"Elektra Nonesuch, CD, 9 79323-2",1
"Vanguard Records (LP, BGS 5049).",2
VAI Audio,1
Dot DLP3094,1
ECM New Series ECM 1520/21 (CD),1
Elsium Recordings,1
DL 710163,1
Chain Records,1
Ronda,1
Memories,2
Vetco,6
Parlophone PMC 7120,1
Telarc CD-80392,1
Pacific Jazz Records,4
Folkways 2328,3
Muse MR 5292,1
Victrola VICS-1322,1
ESP 1964,2
Feeding Tube Records,1
Y 34140,1
Sony Classica.,2
SMK 68 334 ADD,1
Navras (NRCD 0121/2 ADD),1
Prestige,586
Argo 448 174-2,1
Epic LN 24175,1
Electroshock 14,1
LP (Phillips 6500 618),1
Flying Dutchman FDS- 108,1
"CD (Bridge, 9115A)",1
deutsche harmonia mundi (DHM 0542-77383-2),5
"Artia Recording Corp, MK 1552",1
Historical Records,19
CD LR 402/405,1
Lovely Music LCD 1903,1
Dover Publications Stereo,2
Sony Classical,179
Pogus,7
O'Bé,1
Vox STPL 514.010,3
Columbia (PG 33236),1
"Break of Reality, Inc.",1
Gamelan Son of Lion,4
"Roost (orig), Mosaic (comp)",1
County 780,1
County 786,3
"Nagam Records, Inc.",1
Sub Pop,1
Columbia M32350,1
Parnassus PACD 96-001/2,2
BMG Music,12
Skirl,10
Capitol Single,2
Lovely Music LCD 1019,2
Arhoolie/Old Timey,3
Inner City 6013,1
Lovely Music LCD 1011,1
LP/ffrr,1
Lovely Music LCD 1015,1
CD / ECM 1765,1
CD / Wergo,3
Survival,11
World Transcriptions,4
Amadeus,1
GHA - 126.018,1
Angel S 36009,1
Blue Note (BLP 4247/84247),2
CD / ECM New Series 1844,1
Hänssler CD 92.100,2
Club Francais du Disque,3
Columbia MS 6306,1
Angel SBL-3719,2
CRI SD 481,1
"Columbia Masterworks, LP, MS 6992",1
CD: Deutsche Grammophon 289 463 284-2,1
Country,1
Hyena,1
MHS 4212/13,1
Cadet Concept Records (CC 50006),1
Rachmaninov Society RS-3,1
AM 6114,1
Stradivarius — CD STR 33539,1
CNR 274 1009,1
VoxBox SVBX 560,1
Modern,2
Hungaroton 12615,1
CD / Sir Michael Tippett: Choral Images,1
Sittin' In With,2
Pablo,111
EMI CDC54753 2 6,1
United Artists 5047,1
"Capitol, 1967",2
Everest 3249,1
Harmonia Mundi HMC 901705,2
Argo ZRG 5318,5
LP Phillips 6500 618,1
Retrieval RTR 79041,7
Everest 3246,1
"HUNGAROTON (CD, HCD-32583)",3
Capri,6
Miestone,1
RCA Red Seal Records,1
Milestone M-47027,1
Milestone M-47020,4
G 49130,2
Louisville Orchstra LS 771,1
Roulette Records (R 52078),1
Conifer Records,1
Dynagroove,3
Deutsche Grammophon LPM 18 675,1
ABC/Dunhill,1
Cat Collectors',1
Yazoo L-1026,9
Yazoo L-1025,6
Charly Records (CPCD 8082),1
LP (Columbia ML 6113),1
Table of the Elements 801,1
Proper Records P1334,2
Urania US 57091,2
Starday-King Records Inc.,1
One Hand Records,1
Tam Tam (2535575),1
Beethoven,4
Paradizo PA0004,1
Delos DE 3234,1
Muse Records MR 5059,1
ECM New Series 1929 B0005057-02,13
Navras NRCD 0034,3
Facture,1
ESoldun,9
CD (New World Records),1
"Captiol, 1965",1
Capitol ST 1187,1
"Captiol, 1961",1
Rift 3,1
ARCANA A320,8
"Captiol, 1969",1
Sugar Hill 3701,2
Nonesuch 79045,1
Ottava,1
Sony Classical SM3K 64 520,1
Sony Classical (CD SMK 68330),2
CD / Hassler,2
ESP 1044,1
Biograph BLP-1003Q,1
Emanem 4055,1
Emanem 4054,2
Lyrichord LYRCD 8031,5
Classic Jazz,8
Sony SK66613,1
Moers Music 0 10 70,1
Archiv Produktion 463 582-2 (CD),1
RCA AXM2-5575,3
Enigma,1
Saga Records,3
Hyperion CDA66039,1
Red Seal,3
ML 5177,4
Pan Classics,2
Criss Cross,9
MG V-8118,1
Verve VE-2-2505,1
Experimental Intermedia,4
"Dorian Recordings DOR-93245, CD",2
Mother Savage Noise Productions,2
Jazztone,8
Masis Arakelian,1
International Association of Jazz Record Collectors,1
Ironsides,2
Uniteledis,1
Trutone Records,9
LP (Philips 6769 053),1
CTA Records,2
Musicor/Gusto,2
Capitol Country Classics,1
Knit Classics 3020,1
Golden Crest Records CR 4048,1
dB/French Polydor,2
Flying Note 2010,1
ABC Records ABCL-67002,10
Arabesque,12
Gramophone,1
Victor,207
United Audio Entertainment,2
quakebasket,1
Beat Music Productions,1
Epic LN3326,1
Metalanguage Records,1
REC,1
Jazzland Records,4
"India Archive Music, Ltd.",1
Blue Note (1963),1
"RCA (LP, VICS-1362)",3
Micro Werks,1
RCA LM-1080,1
Complacency,9
Odeon 02583/87,1
Cadillac,5
RCA Victor 60446-2-RC,1
Aagoo,1
Calliope CAL. 9837,2
Aleph,1
Panorama,1
brokenresearch 041,1
Supraphon 3749-2 031,1
Maybe Mars,14
Jazz Tribune PM 45695,2
Albany Records Troy961,1
Archive Of Jazz Vol. 21 BYG 529.071,4
Classic Jazz 23,1
impulse,6
Ondine/Naxos,3
Hyperion CDA67160,4
Montainge,1
Motéma Music,5
Dial 2/26/47,4
Already Dead Records,1
Times India,1
London (OS 25230),1
Musicmouth,1
Koch CD 310 015 H1,2
Chess,59
LP (MHS 3241),1
Ingo two,2
Existential Cloth,1
CDA67095,2
CDD 153,3
Nueva Cultura Latinoamericana,1
Dare2,10
Fonofobi Tapes,2
Splasc(H) Records World Series CDH 885.2,2
Ondine ODE 881-2 (CD),1
Warp Records,2
Roulette Birdland,1
Nonesuch (LP 71007),1
ESP 1965,4
"argo, CD, BA 925",2
ECM 1669,1
Orpheus OR 348,1
EMI (The Gramaphone Company  of India Limited,1
"Deutsche Grammoph0n (CD, 289 453 440-2)",1
King Akwa Records 00851,2
Real World,1
Prestige (7605),1
Black Sun Productions,1
Mad River,2
London 6822,1
CD (Nonesuch Records),1
Paredon Records,1
Smithsonian Folkways (SFW CD 40451),1
Open Space,23
Columbia CQ 33082,1
"Cardinal/Vanguard (LP, VCS 10045).",3
CD (ECM New Series 1905 476 3052),1
Prestige OJC-325,1
New World 80694-2,1
Heresee,3
Hi Bound,1
Ancalagon,3
CD/ hyperion,1
MYK 38474,2
Lyrichord Early Music Series,2
"Columbia, 1968",1
"Columbia, 1969",1
CD/CRI,2
CD (Sony SK 60168),4
RCA Victor LSP6016,1
"Live at Merkin Concert Hall, 1998",1
RCA Victor,355
Dial,18
CTI Records,5
Pro-Arte Digital PAD-110,1
Yazoo 2039,22
"Music Rough Guides, World Music Network",3
Yazoo 2037,4
Yazoo 2033,23
Nonesuch; H-71269,1
"Koch Schwann (CD, 3-1153-2).",1
Radio Canada International,4
GHA,1
3-7084-2H1,1
Vox Box VBX 102,1
Argo BA 925,1
Jazz Tribune PM 43170,1
Hannibal,6
Mythology Records,1
Lone Star,1
EAM Discs,1
Rosetta Records,60
Penon Records Inc,3
North Pacific Music (NPM LD 016),1
John Edwards Memorial Foundation Records,1
https://itunes.apple.com/us/album/bridal-march-norwegian-hardanger/id258816780,1
"Lyrichord, LP, LL 94",2
New Amsterdam Records 017,1
Hugo,35
Evidence ECD 22217-2,2
Selektion,4
Moon Records,10
Pathé-Marconi 1969,1
Dominio,1
LP/LLST 7144,1
Crossroads 22 16 0144,4
Angel Records (LP 35250),1
Westminster Recording Co. (LP W-9622 (18596)),1
SFP,1
(EMI C 165-16371/4),2
793232-2,3
Verve VSP 18,1
"Collapsed Hole, Happy Face  Entertainment",1
Supraphon 10 4093-2,1
20th Century,5
LC7533,1
Musica Jazz,2
CD: 439 693-2,1
Classic Jazz Masters CJM 23,1
Montaigne MO 782091,2
Montaigne MO 782097,1
Jive,1
S.R.P.,2
Alia Vox AV 9812,2
Hyperion CDA66950,1
Cadet 1969,1
Engine,2
EMI 5 57303 2,1
North Pacific Music,3
Concert Hall Limited Edition,1
Atalyst 9026-61825-2,1
Celestian harmonies 10394-2,1
Prestige Swingville,3
Royal Sound Stereo,5
Imperial 1097,1
None,5
XL 0249,1
Candid Records,5
Archway,1
Hyperion (CD A66115),1
CD / CMC 14009,1
Deustche Grammophon 289n453 496-2 (CD),1
Stomach Ache,1
Yazoo 1054,1
Emarcy 832 164-2,2
harmonia mundi FRANCE (HMU 907109),14
Hungaraton Classic,1
Nimbus 1581,1
Columbia M2 34578,1
"Composers Recording, Inc.",1
EMI Records (CC 7 49912 2),1
harmonia mundi (HMU 907020),6
ESP 1966,1
Hänssler edition bachakademie,8
Bridge (CD 9206),1
OA2 Records,5
ESP 1969,1
CD (ECM 1711 289 465 420-2),1
LP/Musicaphon,2
Melodiya 74321 29348 2,2
Navras Records (NRCD 0004),1
Wergo (WER 6303-2),1
London 421 148-2,1
IAM (1032),2
USSR Melodiya SR-40151,4
aeon AECD 0977,1
BST 84319,1
Tzadik TZ 7330-2,3
LP/B.A.M. S-21,1
Nilva,1
Autor,4
Delta,7
Vestige GR 8007,2
Triple Point Records,1
Gospel Roots,3
Deutsche Grammaphon 2530 102,1
Daptone Records  (DAP-12002),1
Columbia MS 7142,9
ECM 1852,1
Leonarda (CD LE 337),2
London CS 6670,1
ECM New Series (CD 1774),1
Radiola,5
B0023153-02,33
Mardis Gras,7
Classics 535,1
Merritone,1
Trip TLP-5820,1
Reset 003,8
Warwick W2033,1
Old Timey,90
JP GotMangos,3
live performance,1
Dorian Records,1
Soul note,4
Heritage,2
Smithsonian/Folkways SF 40004,1
Douglas,23
Shadrack,1
Aesthetic Engineering 11001-2,2
Nimbus NI 5221,1
Lost Treasures of the Underworld,1
Unseen Worlds,17
8MM,1
Sutra,3
CD / Nonesuch 79891-2,1
Vineland,1
RCA Records 2310-737,1
Bluebird B-8198,1
Cedille CDR 90000 084,1
Spectrum Spools,3
ESP 1016-2,4
MCA-1313,1
Ozone 17,1
Strand SLS 1015,1
RCA Victor LCT-1111,2
Remix,1
iAi,1
Saturn 1966,1
Jeal Records,1
LP (Westminster 9307),1
Animist Recordings,5
Riverside 12-277,1
Coronet LPS 3115,1
Aviva,1
Tivo,1
Atonal (ACD 3025),1
Bridge,52
Free Lance,1
Decca (CD 458 588-2),1
Soul Note 1160,1
"Nonesuch, Explorer Series",1
Angel SCL-3785,1
Inner City Records,12
"Dorian, CD, DOR-90246",1
St. Luke's Collection SLC3011 (CD),1
CD / Jay Records,2
Silver Sphynx,1
Savoy 652,1
Progressive PCD-7151,1
Nonesuch H-71391,5
All City Records,2
DE 3066,1
Nonesuch H-71396,1
Warpodisc,1
Philips Classics (CD 289 464 647-2),3
Delos DE 3066 (CD),1
Red Lightnin',3
Fremeaux & Associates,1
Music Today A94024,1
Music Today A94025,1
Music Today A94026,1
MS 6635,1
Music Today A94023,2
F. Liszt,1
Lux Aeterna / ECM New Series  1695,1
Windham Hill,1
Hip Pocket Records,1
Archiv 449 819 2,3
Musical Heritage Society MHS 11205L (CD),1
Delmark De-245,1
SM2K66345,1
El Saturn,1
Ekektra,1
Beeld an Geluid,1
Gusto/Starday,3
Crystal,1
JAPO 60021,1
JAPO 60027,1
Sony Masterworks,5
EMI 5 45588 2,2
EmArcy (MG 36027),1
"BBC Music (CD, BBC MM 201)",1
Tsiganov Records,1
JHVM Recordings,1
"Columbia Masterworks (LP, M 33509)",1
Red Giant Records,3
Peñón Records,8
Capstone Records,3
Riverside (RLP-154),1
CHS 1197,1
Prestige 10/5/51,2
Adda Distribution,1
Imbalance Computer Music,5
Columbia Masterworks ML 6046,1
Everest 3261,6
Country Music Foundation,21
Fat Possum Records,2
Guvercin Muzik,1
Sundown/TKO Magnum,2
RCA AGL3-3970,1
CD / Attacca,2
Philips 6580 093 (LP),2
DIRTY TAPES,1
Arf! Arf!,1
Shinkoyo,3
G 49116,3
SK 58954,1
Flying Dutchman (or Novus),1
Savoy SJL 2262,1
"Sony Classical (CD, SK 45835)",1
Yazoo L-1040,5
Angel Records COLH 71  (LP),1
RCA (FPM1 7004),1
Nato 82,1
Timeless CBC 1-055,2
Biograph BLP 1011Q,1
Vocalion 5085,1
Dreadnought Recordings,1
BG-613,1
Crystal Records CD652 (CD),2
Philips 6500 104,1
EWR 9608,1
Channel Classics,4
Artia (MK 1552),1
WRK 002-3,1
Vanguard Classics USA SVC-106 HD,2
Prestige 7397,3
Mercury Music Group,30
Musicraft,11
Sony Classical CD SK 52 554,1
Blue Note (39855),1
Savoy 12103,1
Epic BC 1024,1
Nonesuch HB-73017 Stereo,4
Meritt,24
JSP Records,10
"Composers Recordings, Inc. CRI 219",1
TMR,4
Prestige/New Jazz,1
hanssler (CD 92.12),1
Brilliant Classics 92503 (CD),2
Soul Note 121139-2,1
Vee Jay,16
Shasta,7
RCA AXM2-5511,7
RCA AXM2-5515,1
RCA AXM2-5514,1
Teldec,21
Bulldog,2
Ajaz,2
Skaggs Family Records,2
Pablo (2625-708),6
Arista/Freedom Records,1
Folkways 31056,1
ECM New Series 472 0832,1
Argo ZRG 650-1,1
RCA 82876-69282-2,1
Musidisc (LP),1
Leaving Records,2
EG Records,1
Metronome,2
Archiv 289 457 586-2,3
Firehouse12,1
Halcyon,1
H-71202,1
LP (Deutsche Grammophon DX-134),1
Asphodel,29
Centering 1005,3
Centredisques CMCCD 12106,1
Centering Records,8
St. Luke's Collection,1
Felix Mendelssohn,1
Antonin Dvorák,2
ECM 1898/99,2
50 Miles of Elbow Room,2
MYK 37812,1
Emanem 4131,1
Vee-Jay Records,1
Argo (LP-378),1
Rogue Art,25
SU 3547-2 101,1
Fantasy 86018,1
RCM,4
GNP-Crescendo Records (GNP 72),1
Blue Note BN-LA458,1
Mode Records 152,1
RCA Amden,1
LS-754,1
Blue Chopsticks (BC8),1
Ajaz LP-218,1
Rounder Records CD 1706,12
ECM New Series (CD 1875),1
Impulse! A69,1
Ajaz LP-210,1
Aamco,1
Columbia Legacy C2K 64932,6
Carrier Records 017,1
"Harmonia Mundi (CD, HMU 907080)",1
Nimbus Records,35
emanem,1
Hate Laugh Music,2
Tzadik (2009),1
EMI Classics 5 09407 2,1
Teldec New Line 8573-84107-2,2
ECM New Series (LP: Stereo 899 309-1; CD: Stereo 899 309-2)),1
Biograph Records BLP-12063,1
Glendale,7
RCA Vic 1594,1
Ethnic Folkways,2
NA039CD,1
Deutsche Harmonia Mundi 77300,1
Archiv,15
"Columbia Masterworks, LP, M 31714",1
CD / Cello Classics 1022,1
Victrola VICS-1281,1
Well Tempered Productions WTP 5193,2
Arthur Circle Music,1
Riverside RLP 237,1
Columbia M 31311,2
Nakatani-Kobo,2
DIW-821,1
"Music and Arts, CD 669",1
REB-CD-8003,9
ReEntry Records,3
Angel Stereo,4
Phillips 416 817-1,2
Acheulian Handaxe,2
Atlantic Jazz Anthology,1
"CBS Records (LP, 074644562224).",6
LP Vox STPL 511-440,1
Commodore,21
Third Man/Nonesuch,1
TELARC,1
eOne,4
Verve CD,1
ECM 1505,1
IAI Records (IAI 37.38.59),1
ECM 1506,1
Iridescence,1
RCA LSC-3192,1
Warner Classics 2564 60291 2,1
CD Hanssler 92.080,1
EMI Classics 7243 5 56805 2 5,1
Archiv Production 453 487-2,4
Mental Decay Records,2
Centrediscs CMCCD 16611,1
Musidisc CV 1067,1
Lovely Music VR1017,1
Japan Overseas,1
World Music Network,14
Ninja Tune,1
Arcana A 329,1
Doctor Jazz (Re-issue of SM 6006),1
Sony Classic SM2K 47 511,1
Pogus Production,1
Pearl GEMM 195,1
Strata-East,23
Spectrum SR-302,4
ECM New Series (ECM 1304),1
Zero In,2
Vintage,1
Mi'ster Productions,4
CD / Journal of Popular Noise,1
Varèse Sarabande,7
Virgin Veritas,7
Navras (NRCD 0030 DDD),1
Brainfeeder,3
Black Saint 120144-2,1
Sony Classical SK 66234,1
Monitor MC 2069,1
Black Truffle,1
Melodiya (CD 00153),1
BMG Classics 05472 77346 2,1
Sony Music SMK 45 837,2
LSC-7051,1
Reference Recordings,3
VARA broadcast,1
Bridge 9120,3
Songlines Recordings,2
Bridge 9127,1
Without Fear,2
CD: BBC Music 29D,1
Apollo,11
Biddulph Law 024,1
Little Darling,1
Cuneiform Records Rune 353,1
Westminster Gold,2
Columbia M 35116,1
LP: Stereo 241,1
Swallow,29
Konnex,1
SARASA,1
IPS ST004,3
Sounds LP 1204,2
Blue Note 84297,1
RBM,1
Opus 111 (CD OPS 10-008),1
Vox Productions,7
Prestige Auvidis,1
Atlantic 82792-2 (Remastered CD),1
Harmonia Mundi France 901295,2
Little Darlin',3
Caliope 9837,1
CMP Records,6
DS-37950,1
LP: ERA 9275,1
LP/ Royal Sound/ Stereo SLT 43110/12-B (Set of  6 Sides),1
Modern Radio Record Label,1
Columbia Records LP ML 4921,2
CD/Cantaloupe Music,1
CD/Naxos,4
World Psychedelic Funk Classics (WPFC102),2
Ayler,4
Savoy Jazz SJL1202,1
prestige,1
Everest FS 223,1
Kitty,1
Y 35922,2
Nonesuch H-71029,1
Smithsonian Folkways CD  SF 40057,1
Sutton,1
CD/Musica Viva 1038,1
CP^2,6
United Audio,1
LP/ Opus One,1
CMS 6089,1
esp-disk,3
Aircheck,7
Sony Classical SK 57968,1
Angel S-36558,1
Universal Records LLC,1
Sachimay,1
Archive of Folk Culture,1
Columbia (Y 34637),1
Angel S-36557,1
LP (Allegre SLPA 8820),2
"CD (PGM, 115)",1
Leo CD LR 594/5,1
CD/ CRI,1
Sounds of Swing,2
CD / LCMS,1
Avie,1
Emanem (CD 4043),2
FourMatt Music,1
Audvidis (CD E 8637),1
Mavo,3
Argo ZRG 606,1
Asian Improv Records,1
289 463 462-2,1
CaseQuarter,1
Philips PHC 2-001,1
Philips PHC 2-002,1
Somthin' Else Records,1
Numero Group,1
Anti- Zen (ACT 51),1
Neutral N1,1
Thunderbolt,1
Bear Family Records BDP 15209,1
Extreme XCD 024,3
Columbia Masterworks (LP M35110),1
"LP, Decca, DL710120",1
Pablo 2310-737,1
CBS Discos International,1
TK,5
ZRG 821,1
"Deutsche Grammoph0n (CD, 445 652-2).",1
New World Records 80706-2,1
Musical Heritage Society 3022,1
UTR 4105,1
Bo'Weavil,1
SMK 52686,1
Conifer,5
AM,1
Fedora Corpse Records,1
19/8,2
Big Red Media,1
AR,1
Classics 519,1
Muse MR 5124,1
Blue Note 10/25/48,1
SH 58,3
Muse MR 5128,1
CD / Aeon 0975,1
World Sounds,9
Classics 510,2
Fountain FB-302,2
Mode 17,1
Little David,4
Hänssler 121 (CD 92.121),2
Treasure Records,2
CMH 9028,1
Edition of L'oiseau ivre,1
Volt Records,1
Fundamental Music,1
India Navigation IN 3026,1
"ETCETERA KTC 1127, CD",1
"CD, Harmonia Mundi 7977-2-RC",1
New Albion Records NA 021 (CD),5
Azica ACD-71210 (CD),1
Teldec: New Line,1
Last Session,1
EMI Records ASD 2973,1
Recycled Records,3
RCA Victor 2/14/62,6
Opera D'Oro,2
Columbia Stereo Records,1
"CD, Archiv Produktion (also released as an LP)",1
HM 5137,2
P&P Records (P&P 1001),1
GLOSSA 920911,1
Verve (V6-8651),8
ASD 3454,1
Columbia 31906,1
AUM Fidelity 064,1
7243 5 6142 2 5,2
32 Jazz,17
harmonia mundi (HMU 907209),5
Celebrity,5
Cecma,1
HMU 907156,3
HMU 907152,3
Embryo,5
Revanent,6
RCA LSP-4822,1
hanssler (CD 92.044),1
Seven Heads,1
CD-1060,3
LM/LSC-2514,1
Electronic Music Foundation (EMF CD 003),1
ECM New Series 1471,1
Columbia 35965,1
Montaigne MO 782037,2
Track 0587,1
Index,3
RCA Victor LPM-1466,1
LP Archiv Produktion 2533 402,1
Pan Classics (CD 10 175),1
Sierra Records,1
Caltone (Pressure Sounds repress),1
"Composers Recordings, Inc. (CRI)",4
"Opus 111 (CD, OPS 30-296)",1
Brilliant Classics 92149 (4-CD set),2
Pacific,3
Music Gallery Editions,5
STS. 15081,1
Camille Saint-Saens,1
Supraphon 10 2843-2,1
FM Records,8
London OSA 12109,1
Discos Pueblo,11
Columbia CL632,1
America,15
Mode 135,1
Narvas NRCD 0040,1
RCA [LPV-530],1
Strata-East (SES-19733),2
Deep Listening,5
Blue Note 84194,1
Porto Records,1
PND (Peace Never Dies),2
Hyperion CDA67036,1
CD / New Amsterdam Records,3
Blue Jacket,1
Harmonia Mundi (LP B 398),2
Galaxy Records,3
Deutsche Grammophon 2531 210,1
Berlin Classics 0091192BC,5
Verve Records (MPS 25355),1
Greenleaf,16
Canary Classics 07,1
"BBC Music Vol. III, No. 6 (CD)",1
Knitting Factory Records,8
Savoy 927,1
Celestial Harmonies 13168-2,5
TV 34705,1
Timeless Muse Records,2
LP: VBX 70,2
天天艺术,1
Innova 815,1
Naregatsi Art Institute,4
MCA Nashville,6
County Records CO-CD-3527,11
Hungaroton HCD,1
Argo 436 835-2,1
Argo ZRG 674 (LP),1
Soul Note,230
"Prokofieff, Sergei",1
Chester Music Publishing,1
Arte Nova,2
JSP,11
Impulse/ABC,11
Country Fidelity,1
Columbia ML 4536,1
Musical Heritage Society 988,1
Victor Red Seal DM-974,1
CD/EMI Classics,1
Ellipsis Arts,7
Delta Victor Tango,1
New World [NW 265],1
Auricle,4
Timeless CBC1-041,1
OSR-2407,1
Russian Disc,4
Timeless CBC1-046,1
India Navigation 1063,1
Fountain FJ-113,1
Fountain FJ-114,1
Saturn 1963,1
Sugar Hill 3744,1
Contemporary S7551,1
Nightingale Classics,1
CD: EMI Classics 2 17471 2,1
ESP-Disk,46
TOM,1
ML 4731,2
SCD-6054,1
Deutsche Grammaphon 289 463 479-2,1
ESP-Disc,3
Catalyst Records CAT-7610,1
SR 9030,1
HighNote Records,5
LP / SRI 75104,1
Angel S-2-36878,1
LP/ Stereo,1
Folkways 31034,1
aeon AECD 0982,6
TAX m-8001,1
"USSR Melodiya, Angel SR-40271",1
Now-Again Records (NA 5056),2
Cal. 169192,14
Collectors Classics Album No.21,1
Tareq Abboushi and Shusmo,4
cd-bridge,2
Phillips 411 107-1,1
Blue Note Records,5
CD (Concord CCD 2276 2),3
Mosaic (originally released on Sold State),1
Wheeling,2
Musical Heritage Society MHS 1713,1
Nessa n-14,1
Columbia CS 8842,1
Black Saint 120179-2,1
CD/Arbiter,2
No Age Tapes,1
Misanthropic Agenda,7
Blue Note (BST-81558),1
Ten Days Music,9
Prestige New Jazz 8231,1
Sunspots,1
Turnabout TV 4065,1
ECM  1197,1
CD / Harmonia Mundi 89045,1
Phillips,25
BMG 09026-68761-2,1
Ondine ODE 881-2,1
STS 15011,1
UMG Recordings,6
(no label),1
CD / New Word Records,1
Palo Alto Jazz,1
453 487-2,1
World Pacific Records,2
RAI,1
STSJ,1
Harmonia Mundi HMU 807109 (CD),1
Yazoo Records - CD,1
CD / Signum Records,2
Verve (1962),3
Philips Minigroove,6
Sony Classics SK 63044,1
Vee Jay Records,2
Z6731,1
AK Records,2
RVNG,5
R. Schumann,2
Water is Life Records,11
CRI 895,1
Venus,4
Two Gods,1
Music Guild MS-872,3
CD (Deutsche Grammophon 419 218-2),2
Strictly Country,3
Blue Circle Records,1
Kin Na'asho,3
hanssler (CD 92.118),2
Atlantic SD 1419,1
Die Stadt,1
Riverside 1157,1
"Columbia Masterworks, M 30825 (LP)",4
Centaur (CRC 2666),1
Emanem 4088,1
Riverside 1153,2
Alia Vox AV 9815,1
County 401,1
County 403,1
County 404,3
"Musical Heritage Society (LP, MHS 1362)",3
Liberty,26
Fantasy F-9498,1
Stones Throw Records,16
Titanic Records Ti-51 (LP),2
Harmony,15
Blue Note 4193,1
Brodge 9174 (CD),1
Bandstand,2
London OL 50030,1
Adelphi,2
RCA Victor LM-1902,1
Barooni,4
Bisharra,1
New World Records 80551-2,1
DMS Music,5
1201 Music,2
Classics 706,3
Vanguard VRS-9220,1
Entr'acte (CD 55),1
Dare2 (Universal),1
Leo Records 457,1
Pogus P 21013-2,3
The Franklin Mint Record Society,2
ZRG 5494,4
For 4 Ears,17
Capitol/EMI,3
Upset,1
Sense World Music (GVL LV 13611),2
Vanguard Classics OVC 8088,1
Fundamental,2
SAS 016,1
CRI (CD 668),1
Lyrichord [LL 34],1
Messiah,1
Leo Records LEO LAB CD 029,1
Avan 018,1
Universal Classics,3
Bombax,1
Zabriskie Point,2
Supraphon 1 10 1014,1
Gothic,5
WER 6622-2,1
CD: B0010855-02,2
Smithsonian Folkways FA 2655,2
海山 LS-4130,1
Selfportrait,2
Yonca,2
CHAN,1
HORO,1
Perspectives of New Music/Open Space,1
Lamp,1
CD/ KOCH,1
self-released,10
Tzadik (TZ 7117),2
Tuff Gong,1
Ascent Records,3
hatNOIR 803,1
ASV,4
Deutsche Grammophon 447 084-2,2
Sony Classical (SM2K 47622),1
LP / Archiv Production,1
"Deutsche Grammophon 2707045, LP",1
"Erato (CD, WE 815 7A)",1
ASD,1
Rift Records,3
CDR 90000 137,1
EMI DS-38169,2
Sony Clasical SK 53977,1
Revenant,44
DUX,1
Ictus,5
New For Now Music,2
Angel S-37152,1
LP: MHS 3339,1
Funk Delicacies/Tuff City Records,1
Depth of Field (CD DOF 1-2),1
CD / Salabert,1
O.O. Discs,2
Henry Cole and the Afrobeat Collective,3
CD/ESS.A.Y.,1
BYG 19689,1
Country 505,1
SR 90416,2
Boxholder Records BXH 017,1
Dorian [DOR 90300],1
Naïve E 8821,1
Anti,1
Alurkar Music House,1
Uptown,4
Dare-2,1
Vinyl on Demand,1
American/Sony,1
Enigma 1051,1
London Records,10
CD / Cold Blue Music,1
Music Guild MS 134 (LP),3
DreamWorks,1
MHS 791,1
Green Linnet Records,25
JTY Tapes,1
Fresco Jazz,1
Albany Records,1
DOR-93206,7
"Live recording from S. John's Episcopal Cathedral,  11/6/10",1
EMI CD-CFPD 4456,1
Wind Records,17
Hall of Fame,1
ECM New Series,50
harmonia mundi FRANCE (HMU 907099),7
Delmark DS-414,9
LP / Candide 3101,4
DHM 05472 77346 2,5
CD/Gothic,1
mode records 149,1
Angel S-36576,1
Vanguard VSD-2055,2
Vanguard VSD-2053,3
CD/ Harmonida mundi,1
ECM 1009 St,1
Rogue Art (ROG-0006),1
music today,2
Hyperion CDA66997,2
Animul Records,1
Shanachie,14
